   0.0000000e+00   9.6909100e-01   1.4761264e+02   8.2390000e+01   3.2000000e+01   2.7870988e+00   2.0713100e+00  -8.4910000e+00   3.1955000e+00
   0.0000000e+00   1.0090800e+00   1.4694204e+02   8.2619320e+01   2.9000000e+01   2.8119174e+00   2.7192300e+00  -1.1949149e+01   3.6400455e+00
   0.0000000e+00   1.0490900e+00   1.4665672e+02   8.2681200e+01   3.1000000e+01   2.8410295e+00   2.5279700e+00  -4.1760220e+00   1.0431304e+00
   0.0000000e+00   1.0890700e+00   1.4660800e+02   8.2702760e+01   3.0000000e+01   2.8523741e+00   2.5915200e+00  -4.5756439e+00   9.6974244e-01
   0.0000000e+00   1.1290700e+00   1.4629076e+02   8.2758760e+01   3.0000000e+01   2.8693387e+00   2.5243100e+00  -7.9704963e+00   1.6522065e+00
   0.0000000e+00   1.1690600e+00   1.4597044e+02   8.2834920e+01   3.1000000e+01   2.8327915e+00   2.5488700e+00  -4.0029993e+00   9.5176206e-01
   0.0000000e+00   1.2090900e+00   1.4597044e+02   8.2834920e+01   3.1000000e+01   2.8327915e+00   2.5488500e+00  -5.7960000e+00   2.6635000e+00
   0.0000000e+00   1.2490600e+00   1.4550676e+02   8.3048000e+01   3.0000000e+01   2.8355492e+00   2.8864500e+00  -1.1031258e+01   3.9454864e+00
   0.0000000e+00   1.2890700e+00   1.4508816e+02   8.3150480e+01   2.9000000e+01   2.7775344e+00   3.1435200e+00  -5.2318460e+00   1.2808399e+00
   0.0000000e+00   1.3290700e+00   1.4508816e+02   8.3150480e+01   2.9000000e+01   2.7780057e+00   3.1459400e+00  -1.6027997e+00   4.9343832e-01
   0.0000000e+00   1.3690800e+00   1.4495992e+02   8.3189960e+01   2.8000000e+01   2.8088456e+00   2.5195100e+00  -6.6026507e+00   1.3688422e+00
   0.0000000e+00   1.4090500e+00   1.4456008e+02   8.3259960e+01   2.8000000e+01   2.8074145e+00   2.6334700e+00  -4.9992498e+00   8.7521880e-01
   0.0000000e+00   1.4490600e+00   1.4456008e+02   8.3259960e+01   2.8000000e+01   2.8127377e+00   2.6569900e+00  -4.0185023e+00   1.7677210e+00
   0.0000000e+00   1.4890400e+00   1.4423864e+02   8.3401360e+01   2.9000000e+01   2.7799081e+00   2.8619400e+00  -6.3657043e+00   2.1347332e+00
   0.0000000e+00   1.5290700e+00   1.4405076e+02   8.3430760e+01   3.0000000e+01   2.8027544e+00   2.5958900e+00  -2.5823544e+00   4.8287928e-01
   0.0000000e+00   1.5690600e+00   1.4403200e+02   8.3440000e+01   3.0000000e+01   2.8044823e+00   2.7979700e+00  -3.3853463e+00   8.8222056e-01
   0.0000000e+00   1.6090500e+00   1.4378000e+02   8.3501320e+01   3.2000000e+01   2.7929282e+00   2.6784100e+00  -5.8359590e+00   1.8659665e+00
   0.0000000e+00   1.6490400e+00   1.4356524e+02   8.3589240e+01   3.0000000e+01   2.7840096e+00   2.7082300e+00  -3.2519065e+00   1.2321540e+00
   0.0000000e+00   1.6890400e+00   1.4351988e+02   8.3599880e+01   2.8000000e+01   2.8011836e+00   2.5736400e+00  -4.5115000e+00   1.8935000e+00
   0.0000000e+00   1.7290400e+00   1.4320432e+02   8.3740720e+01   2.7000000e+01   2.8116033e+00   2.5657600e+00  -6.6651667e+00   2.4089074e+00
   0.0000000e+00   1.7690400e+00   1.4298667e+02   8.3792593e+01   2.7000000e+01   2.8135929e+00   3.2812200e+00  -2.7206667e+00   6.4840741e-01
   0.0000000e+00   1.8090400e+00   1.4298667e+02   8.3792593e+01   2.7000000e+01   2.8125457e+00   3.2775300e+00  -3.6584614e+00   9.0175443e-01
   0.0000000e+00   1.8490700e+00   1.4269388e+02   8.3864760e+01   2.9000000e+01   2.7950575e+00   3.1065400e+00  -4.2093333e+00   1.0910926e+00
   0.0000000e+00   1.8890400e+00   1.4264992e+02   8.3879880e+01   2.8000000e+01   2.7556480e+00   2.2396100e+00  -5.4970614e-01   1.8907090e-01
   0.0000000e+00   1.9290400e+00   1.4264992e+02   8.3879880e+01   2.8000000e+01   2.7556480e+00   2.2396100e+00  -4.6065758e+00   1.7607201e+00
   0.0000000e+00   1.9690300e+00   1.4228144e+02   8.4020720e+01   2.7000000e+01   2.7717923e+00   2.5907500e+00  -6.9906072e+00   2.9004626e+00
   0.0000000e+00   2.0090300e+00   1.4209074e+02   8.4111888e+01   3.0000000e+01   2.7696804e+00   3.2182700e+00  -1.8929732e+00   6.1590398e-01
   0.0000000e+00   2.0490100e+00   1.4213004e+02   8.4069980e+01   2.8000000e+01   2.7993510e+00   2.9994600e+00  -5.2742667e+00   1.2614000e+00
   0.0000000e+00   2.0890300e+00   1.4166880e+02   8.4212800e+01   2.5000000e+01   2.7794892e+00   2.9995800e+00  -7.9145000e+00   2.2227500e+00
   0.0000000e+00   2.1290100e+00   1.4149688e+02   8.4247800e+01   2.6000000e+01   3.0159813e+00   2.6511500e+00  -2.1490000e+00   4.3750000e-01
   0.0000000e+00   2.1690300e+00   1.4149688e+02   8.4247800e+01   2.6000000e+01   3.0178139e+00   2.6593000e+00  -5.5538058e+00   2.8346457e-01
   0.0000000e+00   2.2090200e+00   1.4105252e+02   8.4270480e+01   2.9000000e+01   2.9621554e+00   2.3058600e+00  -1.6219918e+01   2.9983756e+00
   0.0000000e+00   2.2490600e+00   1.4019880e+02   8.4487760e+01   3.1000000e+01   2.7939231e+00   2.8381800e+00  -1.0707838e+01   2.9193649e+00
   0.0000000e+00   2.2890100e+00   1.4019600e+02   8.4504000e+01   3.0000000e+01   2.7941151e+00   2.6643000e+00  -1.0020758e+01   3.6623734e+00
   0.0000000e+00   2.3290300e+00   1.3939744e+02   8.4780640e+01   3.3000000e+01   2.8219356e+00   2.4285100e+00  -2.0604500e+01   6.2790000e+00
   0.0000000e+00   2.3690100e+00   1.3854764e+02   8.5006320e+01   3.2000000e+01   2.8185846e+00   2.4668700e+00  -1.0737184e+01   3.2593148e+00
   0.0000000e+00   2.4090100e+00   1.3853868e+02   8.5041320e+01   3.2000000e+01   2.8067861e+00   2.4355200e+00  -1.2745093e+01   6.1292662e+00
   0.0000000e+00   2.4490000e+00   1.3752816e+02   8.5496600e+01   2.9000000e+01   2.7341630e+00   2.9733600e+00  -2.1877735e+01   9.8432304e+00
   0.0000000e+00   2.4890000e+00   1.3678868e+02   8.5828680e+01   3.2000000e+01   2.7547055e+00   2.8681200e+00  -9.7475000e+00   4.2105000e+00
   0.0000000e+00   2.5290000e+00   1.3674836e+02   8.5833440e+01   3.1000000e+01   2.7364668e+00   2.8590800e+00  -6.8731409e+00   2.3412073e+00
   0.0000000e+00   2.5690100e+00   1.3623876e+02   8.6016000e+01   3.0000000e+01   2.8162807e+00   2.4644800e+00  -1.6203525e+01   7.0988874e+00
   0.0000000e+00   2.6089900e+00   1.3545224e+02   8.6401280e+01   3.3000000e+01   2.7166050e+00   3.0305600e+00  -1.0487311e+01   5.2016502e+00
   0.0000000e+00   2.6490000e+00   1.3539988e+02   8.6432080e+01   3.5000000e+01   2.7261694e+00   3.0674800e+00  -9.4266783e+00   4.9846231e+00
   0.0000000e+00   2.6889800e+00   1.3469820e+02   8.6800000e+01   3.1000000e+01   2.6429172e+00   2.3249800e+00  -1.7375672e+01   8.0990124e+00
   0.0000000e+00   2.7289900e+00   1.3401000e+02   8.7079920e+01   2.8000000e+01   2.8000666e+00   3.3548900e+00  -9.3014444e+00   4.0176111e+00
   0.0000000e+00   2.7689800e+00   1.3395408e+02   8.7121409e+01   2.7000000e+01   2.8000666e+00   3.3548500e+00  -9.2545000e+00   5.3175000e+00
   0.0000000e+00   2.8089900e+00   1.3326964e+02   8.7505320e+01   2.7000000e+01   2.6868297e+00   2.8460600e+00  -1.4649056e+01   8.1658889e+00
   0.0000000e+00   2.8489800e+00   1.3278216e+02   8.7774680e+01   2.7000000e+01   2.7745150e+00   3.0401600e+00  -4.0695246e+00   2.2670166e+00
   0.0000000e+00   2.8890000e+00   1.3294404e+02   8.7686704e+01   3.0000000e+01   2.7605349e+00   2.9057700e+00  -6.1425000e+00   2.9820000e+00
   0.0000000e+00   2.9289800e+00   1.3229076e+02   8.8013240e+01   3.0000000e+01   2.6972318e+00   2.8825200e+00  -8.1680087e+00   4.0827207e+00
   0.0000000e+00   2.9689800e+00   1.3229076e+02   8.8013240e+01   3.0000000e+01   2.6965162e+00   2.8793200e+00  -4.5330666e+00   2.3347918e+00
   0.0000000e+00   3.0089700e+00   1.3192816e+02   8.8200000e+01   2.9000000e+01   2.7567126e+00   2.8219100e+00  -1.0565534e+01   6.0749138e+00
   0.0000000e+00   3.0489800e+00   1.3144552e+02   8.8499233e+01   2.9000000e+01   2.6428997e+00   3.1844900e+00  -5.5020000e+00   3.3845000e+00
   0.0000000e+00   3.0889700e+00   1.3148800e+02   8.8470760e+01   3.0000000e+01   2.6457970e+00   2.5083900e+00  -4.6320445e+00   1.8388161e+00
   0.0000000e+00   3.1289700e+00   1.3107500e+02   8.8646320e+01   3.2000000e+01   2.6923624e+00   2.7398800e+00  -9.5687961e+00   5.0165937e+00
   0.0000000e+00   3.1689600e+00   1.3072259e+02   8.8872037e+01   3.0000000e+01   2.6721165e+00   3.3866700e+00  -4.4045494e+00   2.8211140e+00
   0.0000000e+00   3.2089800e+00   1.3072259e+02   8.8872037e+01   3.0000000e+01   2.6720293e+00   3.3640900e+00  -5.1324000e+00   3.2650333e+00
   0.0000000e+00   3.2489600e+00   1.3031200e+02   8.9133240e+01   3.0000000e+01   2.7089953e+00   2.8816200e+00  -9.4070759e+00   5.2256865e+00
   0.0000000e+00   3.2889700e+00   1.2997012e+02   8.9290040e+01   2.8000000e+01   2.7423835e+00   2.7523400e+00  -4.2729659e+00   1.9597550e+00
   0.0000000e+00   3.3289700e+00   1.2997012e+02   8.9290040e+01   2.8000000e+01   2.7423486e+00   2.7522800e+00  -5.0336292e+00   3.3569196e+00
   0.0000000e+00   3.3689600e+00   1.2956748e+02   8.9558560e+01   2.7000000e+01   2.7711640e+00   2.8234300e+00  -7.8454614e+00   4.9712428e+00
   0.0000000e+00   3.4089500e+00   1.2934264e+02   8.9687640e+01   3.2000000e+01   2.7169540e+00   2.5749400e+00  -2.8108514e+00   1.6137017e+00
   0.0000000e+00   3.4489500e+00   1.2934264e+02   8.9687640e+01   3.2000000e+01   2.7174078e+00   2.5724600e+00  -3.5245000e+00   1.8025000e+00
   0.0000000e+00   3.4889500e+00   1.2906068e+02   8.9831840e+01   2.9000000e+01   2.6943171e+00   2.2057300e+00  -8.3976041e+00   4.9617067e+00
   0.0000000e+00   3.5289600e+00   1.2867075e+02   9.0084626e+01   2.6000000e+01   2.7161337e+00   2.8124500e+00  -5.3596200e+00   3.2608800e+00
   0.0000000e+00   3.5689500e+00   1.2863191e+02   9.0092710e+01   2.5000000e+01   2.6941426e+00   2.8650000e+00  -7.0652293e+00   3.4626059e+00
   0.0000000e+00   3.6089500e+00   1.2810560e+02   9.0361600e+01   2.5000000e+01   2.6532844e+00   3.1826900e+00  -8.9191098e+00   4.6012703e+00
   0.0000000e+00   3.6489300e+00   1.2791856e+02   9.0460720e+01   2.7000000e+01   2.7336918e+00   2.9339500e+00  -1.9497437e+00   1.4981873e+00
